Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
2016-01-13T07:12:04Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,16800000,12000000,mi empleador,mi empleador,no tengo,no,0,no,21,el,intermedio,no,0,Medellín
2016-01-13T07:13:39Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,Java,contratista,universitario,si,no,si,pregrado,dolares,36000,18000,yo,yo,no tengo,no,5000,si,28,el,intermedio,no,0,Bogotá
2016-01-13T07:21:51Z,empresa extranjera,otro,5 - 10,no,90 - 100%,10 - 20%,10 - 20%,40 - 50%,2 años,5 - 10 años,PHP,empleado,universitario,si,si,si,maestria,pesos,36000000,21600000,mi empleador,mi empleador,no tengo,no,0,no,27,ella,nativo,no,0,Medellín
2016-01-13T07:23:19Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,50 - 60%,10 - 20%,10 - 20%,10 - 20%,menos de 1 año,5 - 10 años,PHP,empleado,universitario,si,si,no,maestria,pesos,0,0,mi empleador,mi empleador,no tengo,no,0,si,27,el,básico,no,1,Envigado
2016-01-13T07:28:11Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,70 - 80%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,PHP,empleado,ningúno,si,no,si,pregrado,pesos,26650000,24000000,mi empleador,mi empleador,no tengo,no,0,no,32,el,intermedio,no,0,Armenia
2016-01-13T07:31:31Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,10 - 20%,0 - 10%,menos de 1 año,5 - 10 años,PHP,empleado,ningúno,si,no,si,bachiller,pesos,45600000,113400000,mi empleador,mi empleador,no tengo,si,5000000,no,27,el,avanzado,no,0,Medellín
2016-01-13T07:33:15Z,empresa Colombiana con mercado global,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,20 - 30%,20 - 30%,20 - 30%,20 - 30%,10 - 15 años,10 - 15 años,C#,empleado,universitario,si,no,si,pregrado,pesos,46800000,46800000,mi empleador,mi empleador,no tengo,no,0,no,33,el,avanzado,no,0,Manizales
2016-01-13T07:36:50Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,90 - 100%,90 - 100%,30 - 40%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,JavaScript,contratista,universitario,si,no,si,pregrado,pesos,2300000,2300000,yo,yo,no tengo,si,1000000,no,26,el,intermedio,no,0,Bucaramanga
2016-01-13T07:46:08Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,20 - 30%,20 - 30%,20 - 30%,20 - 30%,3 - 5 años,10 - 15 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,12000000,48000000,mi empleador,mi empleador,10 - 20%,no,0,no,35,el,avanzado,no,0,Bogotá
2016-01-13T07:46:29Z,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,Swift,empleado,ningúno,no,no,no,bachiller,pesos,39000000,32500000,mi empleador,mi empleador,no tengo,no,7000000,si,33,el,avanzado,no,2,Bogotá
2016-01-13T07:46:50Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,10 - 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,150000000,95000000,mi empleador,mi empleador,no tengo,no,24000000,si,34,el,intermedio,no,0,Bogotá
2016-01-13T07:49:11Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,90 - 100%,20 - 30%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,Ruby,contratista,universitario,si,no,si,pregrado,dolares,96000,20000,yo,yo,no tengo,no,0,si,28,el,nativo,no,0,Sabaneta
2016-01-13T07:50:26Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,46800000,14300000,mi empleador,mi empleador,no tengo,si,2000000,si,24,el,básico,no,0,Medellín
2016-01-13T07:50:43Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,60 - 70%,20 - 30%,10 - 20%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,PL/SQL,empleado,universitario,si,no,si,pregrado,pesos,42280000,30000000,mi empleador,mi empleador,no tengo,si,900000,no,32,ella,intermedio,no,0,Cali
2016-01-13T07:55:52Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,90 - 100%,10 - 20%,30 - 40%,no tengo responsabilidades gerenciales,3 - 5 años,10 - 15 años,Python,contratista,universitario,si,no,si,pregrado,dolares,48000,36000,yo,no tengo,mas de 20%,no,0,no,29,el,avanzado,no,0,Cali
2016-01-13T07:56:08Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,70 - 80%,10 - 20%,0 - 10%,0 - 10%,2 años,3 - 5 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,44200000,1000000,mi empleador,mi empleador,no tengo,no,0,no,33,el,básico,no,0,Bogotá
2016-01-13T07:58:34Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,Java,empleado,universitario,si,no,si,pregrado,pesos,70840000,54600000,mi empleador,mi empleador,no tengo,no,0,si,27,el,intermedio,no,0,Medellín
2016-01-13T08:01:52Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Ruby,empleado,técnico,si,no,si,pregrado,pesos,1500000,0,mi empleador,mi empleador,no tengo,si,1000000,no,24,el,intermedio,no,0,Medellín
2016-01-13T08:07:16Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,empleado,universitario,si,no,si,bachiller,pesos,40000000,20000000,mi empleador,mi empleador,no tengo,no,0,si,26,el,básico,no,1,Medellín
2016-01-13T08:09:55Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,35220000,21600000,yo,yo,no tengo,no,3500000,no,29,el,intermedio,Afrocolombiano o Afrodescendiente,0,Medellín
2016-01-13T08:11:23Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,contratista,universitario,si,si,si,maestria,pesos,66000000,30000000,yo,yo,no tengo,no,0,si,26,ella,intermedio,no,0,Bogotá
2016-01-13T08:15:23Z,empresa Colombiana con mercado EEUU,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,10 - 15 años,Ruby,empleado,ningúno,si,no,si,bachiller,pesos,54600000,30000000,mi empleador,mi empleador,no tengo,no,0,no,34,el,avanzado,no,0,Cali
2016-01-13T08:19:12Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,0 - 10%,20 - 30%,0 - 10%,menos de 1 año,5 - 10 años,JavaScript,empleado,universitario,no,no,no,pregrado,pesos,110400000,108000000,mi empleador,mi empleador,no tengo,no,0,si,34,el,avanzado,no,0,Bogotá
2016-01-13T08:23:30Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,20 - 30%,0 - 10%,no tengo responsabilidades gerenciales,5 - 10 años,10 - 15 años,Java,empleado,universitario,si,si,si,maestria,pesos,3000000,23400000,mi empleador,mi empleador,no tengo,no,0,no,31,ella,intermedio,no,0,Medellín
2016-01-13T08:25:22Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,1,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,1 año,1 año,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,42200000,22150000,yo,mi empleador,no tengo,no,0,si,22,el,avanzado,no,0,Medellín
2016-01-13T08:26:10Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,20 - 30%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,3 - 5 años,HTML/CSS,contratista,técnico,si,no,no,ninguno,pesos,30000000,30000000,yo,no tengo,no tengo,si,6000000,no,25,el,intermedio,no,1,Bogotá
2016-01-13T08:26:21Z,empresa Colombiana con mercado global,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,si,60 - 70%,0 - 10%,10 - 20%,0 - 10%,2 años,5 - 10 años,Python,empleado,universitario,si,si,si,pregrado,pesos,90000000,40000000,yo,yo,mas de 20%,si,10000000,si,30,el,intermedio,no,2,Medellín
2016-01-13T08:26:52Z,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,50 - 60%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,si,si,maestria,pesos,27000000,0,mi empleador,mi empleador,no tengo,no,0,no,25,el,básico,no,0,Bucaramanga
2016-01-13T08:27:08Z,empresa Colombiana con mercado latinoamericano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",más de 10,no,10 - 20%,60 - 70%,10 - 20%,10 - 20%,3 - 5 años,más de 15 años,C#,empleado,universitario,si,si,si,maestria,pesos,120000000,108000099,mi empleador,mi empleador,no tengo,no,0,si,39,el,intermedio,no,0,Bogotá
2016-01-13T08:28:13Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,10 - 20%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,HTML/CSS,empleado,universitario,si,no,si,pregrado,pesos,14688000,0,mi empleador,mi empleador,no tengo,no,1600000,no,23,ella,intermedio,no,0,Medellín
2016-01-13T08:29:23Z,soy independiente (freelance),"servicio no tecnológico (banca, seguros, contabilidad, etc)",soy independiente,no,60 - 70%,10 - 20%,0 - 10%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,Java,contratista,ningúno,si,no,si,bachiller,pesos,26400000,26400000,yo,yo,no tengo,soy independiente,0,si,30,el,intermedio,no,0,Medellín
2016-01-13T08:31:20Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,2 años,Python,empleado,universitario,si,no,si,bachiller,pesos,14400000,10800000,mi empleador,mi empleador,no tengo,no,5000000,si,24,el,intermedio,no,0,Medellín
2016-01-13T08:31:33Z,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",1,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,menos de 1 año,5 - 10 años,JavaScript,contratista,universitario,si,no,si,pregrado,pesos,30000000,21000000,yo,yo,no tengo,si,5000000,no,27,el,intermedio,no,0,Pereira
2016-01-13T08:32:35Z,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",menos de 1,no,50 - 60%,10 - 20%,10 - 20%,10 - 20%,menos de 1 año,5 - 10 años,Python,contratista,ningúno,no,no,si,bachiller,dolares,95000,16000,yo,yo,no tengo,si,0,si,28,el,avanzado,no,0,Bogotá
2016-01-13T08:34:14Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,44200000,44200000,mi empleador,yo,no tengo,no,0,no,27,el,avanzado,no,0,Medellín
2016-01-13T08:34:18Z,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,60 - 70%,no tengo responsabilidades gerenciales,1 año,5 - 10 años,Ruby,freelance,ningúno,no,no,no,bachiller,pesos,42000000,30000000,yo,yo,no tengo,no,0,no,24,el,intermedio,no,0,Bogotá
2016-01-13T08:34:51Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,Ruby,empleado,universitario,si,no,si,pregrado,pesos,24000000,12000000,yo,yo,no tengo,no,0,no,26,ella,intermedio,no,0,Barranquilla
2016-01-13T08:35:35Z,empresa extranjera,otro,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Transact SQL,empleado,universitario,si,si,si,maestria,pesos,65650000,30000000,mi empleador,mi empleador,no tengo,si,10000000,si,30,el,avanzado,Japonés,0,Medellín
2016-01-13T08:35:46Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,0 - 10%,2 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,46776000,46776000,mi empleador,mi empleador,no tengo,si,5000000,si,24,el,avanzado,no,0,Barrancabermeja
2016-01-13T08:36:02Z,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,60 - 70%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,1500000,1500000,mi empleador,mi empleador,no tengo,no,0,no,24,el,intermedio,no,0,Bogotá
2016-01-13T08:36:37Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,33000000,25000000,mi empleador,mi empleador,no tengo,no,0,si,26,el,intermedio,no,0,Cali
2016-01-13T08:38:13Z,empresa Colombiana con mercado EEUU,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,Java,empleado,universitario,si,no,si,pregrado,pesos,35000000,19000000,mi empleador,mi empleador,no tengo,si,2000000,no,26,el,avanzado,no,0,Medellín
2016-01-13T08:38:32Z,empresa Colombiana con mercado latinoamericano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,2 años,2 años,JavaScript,contratista,ningúno,si,no,si,bachiller,pesos,15000000,5000000,yo,yo,no tengo,si,4000000,no,24,el,intermedio,no,0,Bogotá
2016-01-13T08:38:42Z,empresa Colombiana con mercado Colombiano,otro,más de 10,no,50 - 60%,10 - 20%,0 - 10%,0 - 10%,menos de 1 año,2 años,JavaScript,contratista,ningúno,si,no,si,bachiller,pesos,24000000,15000000,yo,yo,no tengo,si,4000000,si,26,ella,ninguno,no,0,Bogotá
2016-01-13T08:38:46Z,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,44000000,30000000,mi empleador,mi empleador,no tengo,no,2000000,si,25,el,básico,no,0,Medellín
2016-01-13T08:39:49Z,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,30 - 40%,no tengo responsabilidades de este tipo,10 - 20%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,C#,contratista,universitario,si,no,si,pregrado,pesos,24000000,16000000,no tengo,no tengo,no tengo,no,0,no,27,el,intermedio,no,0,Bogotá
2016-01-13T08:40:10Z,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,1 año,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,46200000,27300000,mi empleador,mi empleador,no tengo,no,0,si,23,el,avanzado,no,0,Medellín
