Timestamp,¿Para qué tipo de empresa trabaja?,La empresa para la que usted trabaja se dedica principalmente a,¿Cuantos años de fundada tiene la empresa para la que trabaja?,¿Tiene usted título de fundador en la empresa?,¿Qué porcentaje de su tiempo laboral se ocupa en tareas relacionadas a desarrollo de software?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de proyectos?,¿Qué porcentaje de su tiempo laboral se ocupa en liderazgo técnico?,¿Qué porcentaje de su tiempo laboral se ocupa en gerencia de ingenieria?,¿Cuánto tiempo lleva en su cargo actual (incluyendo freelance)?,¿Cuántos años de experiencia en desarrollo de software profesional tiene?,¿En cuál de los siguientes lenguajes de programación ocupa la mayoría de su tiempo laboral?,Tipo de relación laboral,¿Tiene titulo universitario o técnico?,¿Estudío alguna carrera de PREgrado relacionada a ingeniería de sistemas?,¿Estudío alguna carrera de POSTgrado relacionada a ingeniería de sistemas?,¿Tomó clases de programación o algorítmia en la universidad?,¿Cuál es su máximo titulo alcanzado (graduado)?,¿A usted le pagan en pesos colombianos (COP) o dólares (USD)?,¿Cuanto es su salario ANUAL?,¿Cuanto era el salario ANUAL de su trabajo anterior?,¿Quién paga su seguro de salud?,¿Quién paga sus pensiones y cesantias?,"Si tiene acciones (opciones) en la empresa, que porcentaje de participación tiene",¿Trabaja usted en proyectos freelance a pesar de tener trabajo tiempo completo?,¿Cuanto fue el total de sus ingresos adicionales de proyectos freelance el año pasado?,¿Siente que su salario es justo?,¿Cuantos años tiene?,¿Con cual pronombre prefiere que se refieran a usted?,¿Cuál es su nivel de inglés para realizar conversaciones técnicas sobre software?,¿Se considera usted parte de una minoría racial o étnica?,¿Cuantos hijos tiene?,¿En que ciudad de Colombia vive?
2/2/2016 9:12:03,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,40 - 50%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,2 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,12000000,9600000,mi empleador,mi empleador,no tengo,si,1000000,no,30,ella,intermedio,no,1,Bogota
2/2/2016 9:21:29,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,no,50 - 60%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,JavaScript,contratista,universitario,si,no,si,pregrado,pesos,50000000,0,yo,yo,no tengo,si,50000000,no,25,el,intermedio,no,0,medellin
2/2/2016 11:36:34,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,40 - 50%,20 - 30%,10 - 20%,10 - 20%,2 años,10 - 15 años,Java,empleado,universitario,si,no,si,pregrado,pesos,36000000,20400000,mi empleador,mi empleador,no tengo,no,0,no,32,el,intermedio,no,0,Cartagena
2/2/2016 13:56:16,empresa Colombiana con mercado latinoamericano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,70 - 80%,10 - 20%,90 - 100%,90 - 100%,2 años,5 - 10 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,48000000,48000000,mi empleador,mi empleador,1 - 5%,no,0,no,30,el,intermedio,no,0,Bogota
2/2/2016 14:24:04,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,2 - 5,no,80 - 90%,no tengo responsabilidades de este tipo,30 - 40%,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,Java,freelance,técnico,si,no,si,bachiller,pesos,9000000,3000000,no tengo,no tengo,no tengo,soy independiente,2500000,no,26,el,básico,no,0,Bogota
2/2/2016 17:01:34,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,60 - 70%,no tengo responsabilidades de este tipo,0 - 10%,0 - 10%,2 años,3 - 5 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,14400000,12000000,mi empleador,mi empleador,no tengo,si,600000,no,28,el,intermedio,no,1,tunja
2/2/2016 19:57:55,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,18000000,10800000,mi empleador,mi empleador,no tengo,si,1000000,no,29,ella,intermedio,no,0,Bogotá
2/2/2016 20:30:37,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,40 - 50%,10 - 20%,no tengo responsabilidades de liderazgo técnico,10 - 20%,1 año,3 - 5 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,1378908,2068362,mi empleador,mi empleador,no tengo,si,240000,no,29,el,intermedio,no,0,Barranquilla
2/2/2016 23:14:56,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,20 - 30%,10 - 20%,20 - 30%,0 - 10%,5 - 10 años,10 - 15 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,30000000,15000000,mi empleador,mi empleador,no tengo,si,7000000,no,44,el,básico,Afrocolombiano o Afrodescendiente,1,BARRANQUILLA
2/3/2016 0:35:57,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,90 - 100%,0 - 10%,0 - 10%,0 - 10%,2 años,5 - 10 años,Ruby,empleado,universitario,si,si,si,maestria,pesos,35000000,30000000,yo,yo,1 - 5%,no,15000000,si,25,el,nativo,no,1,Bogota
2/3/2016 7:44:51,soy independiente (freelance),soy independiente,soy independiente,si,90 - 100%,90 - 100%,90 - 100%,no tengo responsabilidades gerenciales,3 - 5 años,10 - 15 años,Objective-C,freelance,ningúno,si,no,si,pregrado,dolares,25000,10000,yo,no tengo,no tengo,soy independiente,25000,no,38,el,intermedio,no,2,Bogotá
2/3/2016 8:13:03,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,1,no,90 - 100%,no tengo responsabilidades de este tipo,40 - 50%,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,47800000,36400000,mi empleador,mi empleador,no tengo,si,3000000,no,33,el,básico,no,2,Bogotá
2/3/2016 8:34:09,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,40 - 50%,menos de 1 año,menos de 1 año,Python,empleado,universitario,si,no,si,pregrado,pesos,18000000,15000000,mi empleador,mi empleador,no tengo,no,0,si,27,el,intermedio,no,2,Bogota
2/3/2016 9:22:09,empresa Colombiana con mercado Colombiano,otro,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,10 - 20%,0 - 10%,5 - 10 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,31589232,24000000,mi empleador,mi empleador,no tengo,no,0,no,33,el,intermedio,no,0,Medellin
2/3/2016 9:32:01,empresa Colombiana con mercado Colombiano,otro,más de 10,no,30 - 40%,0 - 10%,10 - 20%,20 - 30%,2 años,1 año,HTML/CSS,empleado,técnico,si,no,no,pregrado,pesos,18000000,6000000,mi empleador,mi empleador,no tengo,si,500000,no,23,el,básico,no,0,Medellin
2/3/2016 9:35:55,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,2 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,27000000,15000000,mi empleador,mi empleador,no tengo,no,0,si,28,el,ninguno,no,2,Medellin
2/3/2016 10:32:05,empresa Colombiana con mercado global,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,90 - 100%,40 - 50%,40 - 50%,40 - 50%,menos de 1 año,3 - 5 años,PHP,empleado,técnico,no,no,no,bachiller,pesos,33600000,38400000,mi empleador,mi empleador,10 - 20%,si,300000,si,25,el,intermedio,no,0,Medellín
2/3/2016 10:41:01,empresa Colombiana con mercado Colombiano,otro,más de 10,no,20 - 30%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,PHP,empleado,ningúno,si,no,si,bachiller,pesos,15600000,7800000,yo,yo,no tengo,si,1200000,si,26,el,básico,no,0,bogota
2/3/2016 11:41:30,empresa extranjera,otro,más de 10,no,10 - 20%,30 - 40%,30 - 40%,70 - 80%,1 año,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,50000000,40000000,yo,yo,no tengo,si,10000000,no,31,el,intermedio,no,0,Bogota
2/3/2016 14:37:56,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,0 - 10%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,menos de 1 año,Visual Basic.Net,empleado,técnico,si,no,si,pregrado,pesos,14760000,13944000,mi empleador,mi empleador,0.5 - 1%,no,0,si,27,el,básico,no,0,Medellín
2/3/2016 14:46:03,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,80 - 90%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,2 años,C#,empleado,universitario,si,no,si,pregrado,pesos,24000000,24000000,mi empleador,mi empleador,no tengo,si,0,no,29,el,ninguno,no,0,Zipaquirá
2/3/2016 22:04:48,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,menos de 1,si,50 - 60%,20 - 30%,20 - 30%,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,30000000,25200000,mi empleador,mi empleador,mas de 20%,no,10000000,no,27,el,intermedio,no,1,Cali
2/3/2016 23:04:44,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,PHP,empleado,universitario,si,si,si,pregrado,pesos,33600000,9600000,mi empleador,mi empleador,no tengo,no,0,no,32,ella,intermedio,no,0,Bogotá
2/4/2016 0:10:10,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,soy independiente,si,60 - 70%,30 - 40%,90 - 100%,30 - 40%,5 - 10 años,10 - 15 años,PHP,freelance,universitario,si,si,si,pregrado,pesos,36000000,12000000,no tengo,no tengo,no tengo,soy independiente,36000000,no,28,el,básico,no,0,Medellin
2/4/2016 0:51:20,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,3 - 5 años,más de 15 años,PowerBuilder,contratista,universitario,si,no,si,bachiller,pesos,3500000,3000000,yo,yo,no tengo,si,10000000,no,39,el,básico,no,1,Bogotá
2/4/2016 9:00:22,soy independiente (freelance),consultoría y servicios de desarrollo de software a la medida,soy independiente,no,50 - 60%,20 - 30%,10 - 20%,0 - 10%,más de 15 años,10 - 15 años,Visual Basic .NET,contratista,universitario,si,no,si,pregrado,pesos,3500000,3500000,yo,yo,no tengo,soy independiente,0,no,37,ella,intermedio,no,1,Manizales
2/4/2016 9:14:39,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,20 - 30%,0 - 10%,10 - 20%,0 - 10%,10 - 15 años,10 - 15 años,PHP,empleado,universitario,si,no,no,pregrado,pesos,48000000,2500000,yo,yo,mas de 20%,si,90000000,si,35,el,básico,no,1,Bogota
2/4/2016 9:54:32,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,90 - 100%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,1 año,X++,empleado,técnico,no,no,si,pregrado,pesos,14400000,7000000,yo,mi empleador,no tengo,no,0,no,24,el,básico,no,0,Bogotá
2/4/2016 10:05:31,empresa extranjera,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,10 - 20%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,menos de 1 año,C#,empleado,técnico,si,no,si,bachiller,pesos,12000000,3600000,mi empleador,mi empleador,no tengo,no,0,no,20,el,básico,no,0,Bogota
2/4/2016 11:12:10,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,90 - 100%,0 - 10%,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,5 - 10 años,5 - 10 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,23000000,0,mi empleador,mi empleador,no tengo,no,0,no,33,el,intermedio,no,0,Manizales
2/4/2016 17:16:09,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,33800000,33800000,mi empleador,mi empleador,no tengo,no,0,no,25,ella,básico,no,0,Medellín
2/5/2016 11:16:22,empresa Colombiana con mercado latinoamericano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,50 - 60%,no tengo responsabilidades de este tipo,40 - 50%,10 - 20%,3 - 5 años,5 - 10 años,C#,empleado,universitario,si,no,si,pregrado,pesos,33600000,14400000,mi empleador,mi empleador,no tengo,no,0,si,26,el,intermedio,no,0,Medellín
2/5/2016 13:25:00,empresa Colombiana con mercado latinoamericano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,10 - 20%,40 - 50%,20 - 30%,20 - 30%,más de 15 años,más de 15 años,HTML/CSS,contratista,universitario,no,si,si,pregrado,dolares,28000,25000,yo,no tengo,5 - 10%,si,12000,no,40,el,intermedio,no,1,bogota
2/5/2016 16:47:15,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,0 - 10%,10 - 20%,0 - 10%,3 - 5 años,10 - 15 años,Oracle pl/sql y Forms ,empleado,universitario,si,si,si,maestria,pesos,44400000,51600000,mi empleador,mi empleador,no tengo,no,0,si,39,ella,básico,no,2,Bogota
2/5/2016 21:07:44,empresa Colombiana con mercado Colombiano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,80 - 90%,10 - 20%,30 - 40%,40 - 50%,3 - 5 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,26400000,0,mi empleador,mi empleador,no tengo,no,0,no,26,el,básico,no,0,BOGOTA
2/6/2016 9:56:54,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,más de 10,no,70 - 80%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,3 - 5 años,1 año,PHP,empleado,universitario,si,no,si,pregrado,pesos,19000000,7000000,yo,yo,no tengo,si,1200000,no,30,el,básico,no,2,Sincelejo
2/6/2016 13:02:43,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,si,80 - 90%,10 - 20%,90 - 100%,no tengo responsabilidades gerenciales,3 - 5 años,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,21000000,14400000,yo,no tengo,mas de 20%,soy independiente,0,no,27,el,avanzado,no,0,Medellin
2/8/2016 11:26:40,empresa Colombiana con mercado global,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,60 - 70%,10 - 20%,10 - 20%,no tengo responsabilidades gerenciales,2 años,más de 15 años,JavaScript,empleado,universitario,no,no,no,pregrado,pesos,48000000,48000000,mi empleador,mi empleador,no tengo,si,20000000,si,39,el,avanzado,no,0,Bogota
2/8/2016 11:47:31,empresa extranjera,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",2 - 5,no,50 - 60%,40 - 50%,40 - 50%,no tengo responsabilidades gerenciales,10 - 15 años,10 - 15 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,75000000,42000000,mi empleador,mi empleador,no tengo,si,20000000,si,34,el,intermedio,no,0,Medellin
2/8/2016 12:04:25,empresa extranjera,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",2 - 5,no,90 - 100%,no tengo responsabilidades de este tipo,50 - 60%,no tengo responsabilidades gerenciales,3 - 5 años,5 - 10 años,Ruby,empleado,universitario,si,no,si,pregrado,pesos,120000000,48000000,mi empleador,mi empleador,menos de 0.5%,no,0,si,27,ella,intermedio,no,0,Bogota
2/8/2016 12:07:53,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,70 - 80%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,48000000,24000000,no tengo,yo,no tengo,no,0,no,25,el,intermedio,no,0,Medellín
2/8/2016 14:12:09,empresa Colombiana con mercado Colombiano,otro,más de 10,no,50 - 60%,20 - 30%,10 - 20%,10 - 20%,5 - 10 años,5 - 10 años,PHP,empleado,universitario,si,no,si,pregrado,pesos,23500000,12500000,mi empleador,mi empleador,no tengo,si,12000000,no,32,el,básico,no,3,monteria
2/8/2016 14:43:25,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,menos de 1 año,3 - 5 años,Java,empleado,universitario,si,si,si,pregrado,pesos,36000000,1800000,mi empleador,mi empleador,no tengo,no,0,si,29,el,intermedio,no,0,Bogota
2/8/2016 14:47:49,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,5 - 10,no,80 - 90%,no tengo responsabilidades de este tipo,no tengo responsabilidades de liderazgo técnico,no tengo responsabilidades gerenciales,1 año,1 año,JavaScript,empleado,ningúno,si,no,si,bachiller,pesos,18100000,0,mi empleador,mi empleador,no tengo,no,0,no,22,el,ninguno,no,0,Bogotá
2/8/2016 15:15:55,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,1,no,90 - 100%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,1 año,3 - 5 años,Java,contratista,universitario,si,si,si,maestria,pesos,40000000,35000000,yo,yo,no tengo,si,10000000,no,38,el,avanzado,no,0,Bogota
2/8/2016 16:17:38,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,70 - 80%,0 - 10%,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,2 años,JavaScript,empleado,universitario,si,no,si,bachiller,pesos,26000000,13000000,mi empleador,mi empleador,no tengo,si,800000,no,25,el,básico,no,0,Bogota
2/9/2016 1:28:33,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,20 - 30%,20 - 30%,20 - 30%,0 - 10%,2 años,5 - 10 años,Java,empleado,universitario,si,si,si,pregrado,pesos,42000000,2500000,mi empleador,mi empleador,no tengo,no,0,si,35,el,intermedio,no,0,Medellin
2/9/2016 11:27:39,empresa Colombiana con mercado Colombiano,consultoría y servicios de desarrollo de software a la medida,2 - 5,no,70 - 80%,no tengo responsabilidades de este tipo,20 - 30%,no tengo responsabilidades gerenciales,2 años,2 años,Java,empleado,universitario,si,no,si,pregrado,pesos,42000000,19200000,yo,yo,no tengo,no,0,no,32,el,básico,no,0,Bogota
2/9/2016 18:02:59,empresa Colombiana con mercado latinoamericano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,no,20 - 30%,50 - 60%,60 - 70%,0 - 10%,3 - 5 años,1 año,JavaScript,empleado,universitario,si,no,si,pregrado,pesos,24000000,12000000,mi empleador,mi empleador,no tengo,si,500000,no,25,Analista o ingeniera,intermedio,no,0,Bogota 
2/9/2016 18:32:17,empresa Colombiana con mercado Colombiano,"servicio habilitado por tecnologia (similar a domicilios.com, uber, tappsi, bunny inc, etsy, e-commerce)",menos de 1,si,60 - 70%,no tengo responsabilidades de este tipo,0 - 10%,no tengo responsabilidades gerenciales,menos de 1 año,5 - 10 años,JavaScript,freelance,técnico,si,no,no,pregrado,pesos,60000000,55000000,yo,yo,0.5 - 1%,si,10000000,si,31,el,básico,no,0,Medellín
2/9/2016 20:42:24,empresa Colombiana con mercado latinoamericano,"servicio o producto de tecnología (similar a dropbox, github, stripe, heroku o hardware)",5 - 10,no,50 - 60%,20 - 30%,10 - 20%,no tengo responsabilidades gerenciales,2 años,3 - 5 años,C#,empleado,universitario,si,no,si,pregrado,pesos,48000000,24000000,mi empleador,mi empleador,no tengo,si,3500000,no,24,el,intermedio,no,0,Bogotá
2/9/2016 22:21:33,empresa Colombiana con mercado Colombiano,"servicio no tecnológico (banca, seguros, contabilidad, etc)",más de 10,no,20 - 30%,40 - 50%,10 - 20%,10 - 20%,10 - 15 años,10 - 15 años,Delphi,empleado,universitario,si,no,si,pregrado,pesos,4550000,4316000,mi empleador,mi empleador,no tengo,no,0,no,40,el,básico,no,3,Bogotá
